date,ticker,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PR013
2016-08-19,XU030 Index,958.58,962.16,949.63,961.37,287941147
2016-08-22,XU030 Index,955.8,960.22,951.91,957.81,300487094
2016-08-23,XU030 Index,961.14,962.34,950.32,950.32,411633279
2016-08-24,XU030 Index,937.14,937.16,922.51,934.82,460119026
2016-08-25,XU030 Index,939,944.69,937.6,941.98,379762788
2016-08-26,XU030 Index,941.05,949.02,934.52,946.68,319541474
2016-08-29,XU030 Index,941.64,944.13,931.97,932.87,225496068
2016-08-30,XU030 Index,,,,,
2016-08-31,XU030 Index,932.55,938.69,930.33,931.7,338311880
2016-09-01,XU030 Index,934.72,937.07,929.11,930.58,286964315
2016-09-02,XU030 Index,932.89,945.02,931.96,943.95,340420334
2016-09-05,XU030 Index,949.28,955.82,948.17,955.4,328187448
2016-09-06,XU030 Index,957.89,960.81,954.08,958.26,313959948
2016-09-07,XU030 Index,961.15,962.02,951.48,954.01,280680904
2016-09-08,XU030 Index,956.85,961.36,951.44,956.75,357997126
2016-09-09,XU030 Index,954.18,955.38,945.71,946.27,390986461
2016-09-12,XU030 Index,,,,,
2016-09-13,XU030 Index,,,,,
2016-09-14,XU030 Index,,,,,
2016-09-15,XU030 Index,,,,,
2016-09-16,XU030 Index,947.33,948.59,932.48,932.73,342042242
2016-09-19,XU030 Index,939.06,954.11,938.98,952.99,310020907
2016-09-20,XU030 Index,952.17,953.37,944.21,947.99,300796665
2016-09-21,XU030 Index,949.77,958.42,945.29,955.25,364582310
2016-09-22,XU030 Index,967.53,981.47,966.43,980.15,562936915
2016-09-23,XU030 Index,979.93,983.96,976.3,978.81,402758830
2016-09-26,XU030 Index,934.05,944.31,933.05,940.48,555603739
2016-09-27,XU030 Index,943.49,949.59,939.11,945.97,429609114
2016-09-28,XU030 Index,947.08,954.08,946.28,952.1,387649951
2016-09-29,XU030 Index,953.44,954.07,939.96,943.84,409592156
2016-09-30,XU030 Index,938.7,939.79,932.17,936.43,316510134
2016-10-03,XU030 Index,941.76,948.04,941.76,944.78,281522778
2016-10-04,XU030 Index,945.73,948.16,939.8,941.94,365391281
2016-10-05,XU030 Index,937.03,954.03,934.05,952.26,472395377
2016-10-06,XU030 Index,956.76,961.73,951.86,952.59,416215889
2016-10-07,XU030 Index,954.87,959.92,949.01,953.32,355400365
2016-10-10,XU030 Index,957.22,959.61,949.11,951.47,361816813
2016-10-11,XU030 Index,949.98,951.5,943.25,948.29,359964539
2016-10-12,XU030 Index,951.24,953.72,941.89,946.22,397550490
2016-10-13,XU030 Index,945.54,947.59,935.31,938,469881006
2016-10-14,XU030 Index,941.41,948.55,936.97,946.66,364881357
2016-10-17,XU030 Index,945.05,948.03,938.88,945.02,347357269
2016-10-18,XU030 Index,949.51,958.36,949.51,957.23,494493085
2016-10-19,XU030 Index,961.28,969.28,959.34,968.38,444321871
2016-10-20,XU030 Index,969.86,972.81,966.16,969.21,450524565
2016-10-21,XU030 Index,969.8,969.99,961.95,963.74,291913619
2016-10-24,XU030 Index,968.51,979.2,967.86,977.49,346516065
2016-10-25,XU030 Index,976.85,982.23,969.69,970.75,386076099
2016-10-26,XU030 Index,971.39,973.64,965.38,970.74,365463752
2016-10-27,XU030 Index,969.99,971.69,960.16,961.1,313471896
2016-10-28,XU030 Index,958.99,961.36,953.33,957.01,178606056
2016-10-31,XU030 Index,959.81,963.73,955.41,960.18,243892787
2016-11-01,XU030 Index,963.34,965.45,946.05,946.93,402420808
2016-11-02,XU030 Index,945.46,948.97,943.22,943.39,325496114
2016-11-03,XU030 Index,945.23,948.17,936.8,937.43,355030821
2016-11-04,XU030 Index,926.16,929.03,906.86,907.06,587175070
2016-11-07,XU030 Index,918.53,927.45,918.53,924.11,436406877
2016-11-08,XU030 Index,923.4,933.94,917.59,933.6,453464540
2016-11-09,XU030 Index,910.63,930.92,909.95,929.93,519930386
2016-11-10,XU030 Index,938.58,941.81,932.01,932.01,486024163
2016-11-11,XU030 Index,930.02,932.62,916.98,916.98,463616761
2016-11-14,XU030 Index,919.95,920.98,906.15,908.14,420872143
2016-11-15,XU030 Index,912.06,919.64,911.1,918.25,429063548
2016-11-16,XU030 Index,920.61,921.53,908.19,912.61,427104560
2016-11-17,XU030 Index,915.67,924.16,913.35,916.96,386292050
2016-11-18,XU030 Index,913.84,926.36,909.1,924.29,452443940
2016-11-21,XU030 Index,927.18,927.88,918.02,923.2,379303445
2016-11-22,XU030 Index,922.53,931.65,920.94,925.93,365570449
2016-11-23,XU030 Index,929.31,930.55,916.07,916.81,377214277
2016-11-24,XU030 Index,915.69,928.31,905.46,906.57,604864922
2016-11-25,XU030 Index,904.83,912.06,901.06,909.35,400592152
2016-11-28,XU030 Index,917.32,921.55,916.08,917.65,356790438
2016-11-29,XU030 Index,915.28,919.01,907.06,907.27,405501205
2016-11-30,XU030 Index,911.1,911.78,900.06,904.3,454666919
2016-12-01,XU030 Index,905.45,905.77,884.98,886.91,425267226
2016-12-02,XU030 Index,888.39,900.27,877.55,898.08,507282684
2016-12-05,XU030 Index,893.64,907.84,892.99,899.8,482801551
2016-12-06,XU030 Index,904.72,923.24,904.72,922.86,514649338
2016-12-07,XU030 Index,922.93,931.93,919.86,930.45,534544461
2016-12-08,XU030 Index,933.38,936.05,919.19,929.62,503420441
2016-12-09,XU030 Index,931.9,932.85,925.01,926.91,309830115
2016-12-12,XU030 Index,921.96,933.38,916.12,933.38,346679509
2016-12-13,XU030 Index,937.14,943.62,933.9,943.33,454929788
2016-12-14,XU030 Index,941.94,944.8,936.47,942.6,324060948
2016-12-15,XU030 Index,935.39,952.21,934.4,952.21,600572803
2016-12-16,XU030 Index,953.78,954.87,948.42,950.69,397283661
2016-12-19,XU030 Index,952.6,954.38,944.31,944.31,361543612
2016-12-20,XU030 Index,942.61,953.02,940.58,952.22,356821678
2016-12-21,XU030 Index,954.4,956.54,948.49,949.13,315837343
2016-12-22,XU030 Index,950.41,952.22,945.49,947.42,270730700
2016-12-23,XU030 Index,947.72,949.52,941.03,942.1,198584589
2016-12-26,XU030 Index,943.34,945.34,942.21,942.21,54744928
2016-12-27,XU030 Index,944,945.36,937.38,939.01,148532206
2016-12-28,XU030 Index,938.54,949.61,936.07,949.3,245095880
2016-12-29,XU030 Index,948.37,953.93,947.72,951.84,204538301
2016-12-30,XU030 Index,953.21,957.1,950.58,954.99,230058527
2017-01-02,XU030 Index,951.96,952.63,947.34,948.76,166200213
2017-01-03,XU030 Index,950.11,951.19,933.35,933.42,503601449
2017-01-04,XU030 Index,935.75,938.32,922.78,926.45,471798558
2017-01-05,XU030 Index,929.43,935.02,920.77,930.53,633351812
2017-01-06,XU030 Index,928.54,939.64,926.9,938.92,359505165
2017-01-09,XU030 Index,934.5,945.37,932.5,942.47,356174572
2017-01-10,XU030 Index,939.68,946.03,938.04,941.34,542607713
2017-01-11,XU030 Index,937.29,946.32,931.19,944.57,564664002
2017-01-12,XU030 Index,948.71,990.65,947.11,987.62,1138501000
2017-01-13,XU030 Index,985.83,997.55,980.37,996.07,864719489
2017-01-16,XU030 Index,997.16,1002.64,992.17,996.14,542921960
2017-01-17,XU030 Index,1001.23,1006.61,995.31,1003.75,725068196
2017-01-18,XU030 Index,1005.42,1010.08,999.84,1009,705928491
2017-01-19,XU030 Index,1011.35,1016.2,1000.66,1003.8,591121038
2017-01-20,XU030 Index,1004.29,1015.81,999.77,1013.43,432134869
2017-01-23,XU030 Index,1017.52,1019.42,1011.13,1013.25,403935422
2017-01-24,XU030 Index,1015.1,1029.9,1010.97,1028.94,729721491
2017-01-25,XU030 Index,1027.47,1029.42,1010.75,1014.86,532180465
2017-01-26,XU030 Index,1018.74,1026.63,1011.92,1024.24,542139296
2017-01-27,XU030 Index,1020.71,1029.52,1019.06,1025.63,404401730
2017-01-30,XU030 Index,1023.73,1058.38,1023.36,1057.45,815311940
2017-01-31,XU030 Index,1057.87,1063.45,1052.88,1058.5,699138956
2017-02-01,XU030 Index,1059.62,1066.27,1054.09,1065.45,536139893
2017-02-02,XU030 Index,1069.44,1075.55,1064.38,1072.07,658495915
2017-02-03,XU030 Index,1071,1085.31,1066.81,1085.31,564755151
2017-02-06,XU030 Index,1095.18,1100.94,1070.89,1071.01,696215965
2017-02-07,XU030 Index,1067.79,1080.44,1064.36,1072.42,576656289
2017-02-08,XU030 Index,1073.82,1084.5,1069.9,1082.24,537515881
2017-02-09,XU030 Index,1083.62,1092.38,1076.65,1090.02,614470955
2017-02-10,XU030 Index,1093.53,1097,1069,1071.24,618846938
2017-02-13,XU030 Index,1074.17,1089.36,1071.56,1086.02,426843757
2017-02-14,XU030 Index,1089.15,1089.43,1072.09,1080.49,651708351
2017-02-15,XU030 Index,1083.29,1086.95,1075.4,1077.81,544424538
2017-02-16,XU030 Index,1082.93,1085.54,1079.09,1082.12,389255302
2017-02-17,XU030 Index,1081.24,1093.18,1080.31,1091.12,383081554
2017-02-20,XU030 Index,1099.64,1101.07,1085.9,1087.84,458176790
2017-02-21,XU030 Index,1089.3,1096.71,1089.3,1092.43,353216847
2017-02-22,XU030 Index,1090.15,1093.75,1072.25,1087.33,440048254
2017-02-23,XU030 Index,1091.08,1096.98,1089.56,1095.1,434129849
2017-02-24,XU030 Index,1095.72,1096.13,1078.71,1083.78,449236848
2017-02-27,XU030 Index,1085.56,1087.06,1076.51,1077.3,330249667
2017-02-28,XU030 Index,1076.58,1080.11,1070.9,1074.07,613199027
2017-03-01,XU030 Index,1077.02,1097.66,1075.89,1097.52,607110334
2017-03-02,XU030 Index,1098.75,1106.3,1098.41,1105.13,469390135
2017-03-03,XU030 Index,1104.24,1104.38,1097.15,1102.17,469271238
2017-03-06,XU030 Index,1106.52,1124.98,1106.52,1120.05,462049861
2017-03-07,XU030 Index,1124.31,1124.66,1113.67,1116.08,409074750
2017-03-08,XU030 Index,1116.92,1117.68,1093.54,1098.51,576766205
2017-03-09,XU030 Index,1095.04,1098.31,1087.43,1091.56,403400747
2017-03-10,XU030 Index,1095.86,1103.76,1095.69,1099.61,327745902
2017-03-13,XU030 Index,1098.61,1100.02,1089.72,1097.08,294874444
2017-03-14,XU030 Index,1098.87,1099.49,1092.59,1092.94,364659003
2017-03-15,XU030 Index,1095.63,1104.49,1095.63,1097.5,428908370
2017-03-16,XU030 Index,1109.49,1115.66,1106.38,1108.4,439487861
2017-03-17,XU030 Index,1111.86,1116.35,1107.01,1111.33,399471935
2017-03-20,XU030 Index,1108,1116.67,1106.56,1116.67,259290748
2017-03-21,XU030 Index,1120.24,1124.38,1109.81,1112.04,449773035
2017-03-22,XU030 Index,1103.34,1106.19,1094.29,1101.53,433668805
2017-03-23,XU030 Index,1105.43,1106.22,1098.38,1100.34,380221262
2017-03-24,XU030 Index,1101.49,1109.07,1098.91,1109.07,367977379
2017-03-27,XU030 Index,1107.49,1108.53,1097.18,1100.19,446418847
2017-03-28,XU030 Index,1105.87,1108.75,1102.16,1106.88,397851103
2017-03-29,XU030 Index,1094.58,1097.98,1088.99,1095.09,511268031
2017-03-30,XU030 Index,1096.71,1099.73,1092.48,1095.09,303891023
2017-03-31,XU030 Index,1094.48,1098.61,1089.19,1090.14,343669103
2017-04-03,XU030 Index,1091.31,1091.33,1084.93,1086.3,269065402
2017-04-04,XU030 Index,1077.53,1086.75,1076.37,1084.24,326502542
2017-04-05,XU030 Index,1079.15,1090.13,1078.19,1090.13,426364912
2017-04-06,XU030 Index,1083.95,1088.04,1083.19,1085.26,333726267
2017-04-07,XU030 Index,1081.1,1087.61,1081.02,1084.11,344438525
2017-04-10,XU030 Index,1087.29,1122.8,1086.63,1121.44,685837111
2017-04-11,XU030 Index,1121.82,1128.96,1115.59,1117.11,560552412
2017-04-12,XU030 Index,1121.59,1125.41,1117.65,1117.7,384709958
2017-04-13,XU030 Index,1120.86,1121.83,1102.54,1104.09,416406872
2017-04-14,XU030 Index,1101.66,1114.32,1097.2,1107.57,295732250
2017-04-17,XU030 Index,1115.1,1118.36,1106.01,1113.16,479086780
2017-04-18,XU030 Index,1110.65,1131.38,1109.26,1122.82,593181472
2017-04-19,XU030 Index,1125.28,1129.11,1110.46,1115.2,656166294
2017-04-20,XU030 Index,1119.46,1131.32,1118.74,1130.19,554030134
2017-04-21,XU030 Index,1138.47,1142.39,1134.65,1136.38,525757199
2017-04-24,XU030 Index,1142.5,1154.01,1140.35,1154.01,583295606
2017-04-25,XU030 Index,1159.36,1165.35,1146.25,1165.35,596148706
2017-04-26,XU030 Index,1165.98,1171.09,1160.87,1163.93,684606873
2017-04-27,XU030 Index,1166.11,1172.9,1159.66,1160.91,545005319
2017-04-28,XU030 Index,1162.51,1170.43,1156.22,1166.65,536878618
2017-05-01,XU030 Index,,,,,
2017-05-02,XU030 Index,1170.51,1174.42,1159.85,1160.55,461278939
2017-05-03,XU030 Index,1160.8,1164.5,1151.1,1153.91,422434104
2017-05-04,XU030 Index,1151.36,1156.71,1142.55,1143.19,531742554
2017-05-05,XU030 Index,1143.93,1157.81,1143.93,1155.02,523905561
2017-05-08,XU030 Index,1160.78,1163.41,1151.55,1153.26,569684053
2017-05-09,XU030 Index,1153.57,1173.92,1151.45,1173.7,622034281
2017-05-10,XU030 Index,1170.78,1185.07,1168.91,1185.02,685527164
2017-05-11,XU030 Index,1188.76,1188.85,1168.86,1170.35,647811486
2017-05-12,XU030 Index,1172.68,1178.51,1164.26,1168.49,517519624
2017-05-15,XU030 Index,1175.8,1179.04,1170.53,1175.61,405245415
2017-05-16,XU030 Index,1181,1186,1177.02,1183.75,686190945
2017-05-17,XU030 Index,1179.76,1189.46,1173.06,1177.51,794921024
2017-05-18,XU030 Index,1174.06,1176.24,1160.59,1170.76,571467292
2017-05-19,XU030 Index,,,,,
2017-05-22,XU030 Index,1180,1187.22,1179.94,1186.38,517159413
2017-05-23,XU030 Index,1183.68,1202.47,1182.3,1201.72,591608520
2017-05-24,XU030 Index,1201.62,1216.25,1201.58,1209.89,802716502
2017-05-25,XU030 Index,1207.74,1208.16,1197.07,1201.03,659446520
2017-05-26,XU030 Index,1201.03,1204.08,1193.51,1198.27,439145891
2017-05-29,XU030 Index,1200.73,1206.44,1197.87,1200.62,266023439
2017-05-30,XU030 Index,1201.83,1203.72,1192.87,1195.5,442413553
2017-05-31,XU030 Index,1201.58,1210.07,1195.62,1197.46,578130432
2017-06-01,XU030 Index,1201.55,1201.95,1189.3,1195.6,485680010
2017-06-02,XU030 Index,1204.92,1214.96,1203.5,1214.96,424811948
2017-06-05,XU030 Index,1218.44,1220.22,1201.75,1206.13,604618026
2017-06-06,XU030 Index,1205.99,1210.68,1200.05,1207.9,515021842
2017-06-07,XU030 Index,1209.23,1213.99,1197.5,1199.66,666986389
2017-06-08,XU030 Index,1203.75,1204.71,1198.37,1203.23,420953902
2017-06-09,XU030 Index,1208.57,1220.19,1208.57,1215.31,449465548
2017-06-12,XU030 Index,1214.45,1225.86,1214.17,1222.53,439247721
2017-06-13,XU030 Index,1226.56,1229.64,1214.49,1219.69,544162145
2017-06-14,XU030 Index,1221.78,1226.42,1216.23,1223.11,406005407
2017-06-15,XU030 Index,1216.54,1217.8,1207.87,1211.85,375510166
2017-06-16,XU030 Index,1211.71,1215.21,1202.13,1205.32,309036845
2017-06-19,XU030 Index,1212,1219.84,1212,1219.84,318987832
2017-06-20,XU030 Index,1224.08,1226.67,1214.6,1217.64,297910878
2017-06-21,XU030 Index,1216.01,1222.82,1210.35,1219.98,273731256
2017-06-22,XU030 Index,1225.23,1227.89,1219.76,1227.48,277173652
2017-06-23,XU030 Index,1228.82,1229.92,1222.2,1222.93,279189716
2017-06-26,XU030 Index,,,,,
2017-06-27,XU030 Index,,,,,
2017-06-28,XU030 Index,1220.02,1235.65,1219.37,1235.65,474983862
2017-06-29,XU030 Index,1239.14,1240.45,1228.21,1230.75,416869358
2017-06-30,XU030 Index,1228.25,1237.58,1225.32,1233.08,367048968
2017-07-03,XU030 Index,1235.08,1239.26,1232.12,1233.43,306507372
2017-07-04,XU030 Index,1233.34,1242.57,1232.08,1242.57,477873989
2017-07-05,XU030 Index,1243.36,1244.93,1237.04,1237.04,374021614
2017-07-06,XU030 Index,1238.41,1244.84,1232.28,1236.15,589682264
2017-07-07,XU030 Index,1236.91,1239.62,1229.24,1229.24,340058258
2017-07-10,XU030 Index,1235.63,1243.84,1235.63,1242.5,320372162
2017-07-11,XU030 Index,1242.49,1274.96,1240.41,1270.02,638131878
2017-07-12,XU030 Index,1269.3,1284.58,1268.71,1278.53,536773673
2017-07-13,XU030 Index,1279.84,1291.76,1276.87,1282.1,500004440
2017-07-14,XU030 Index,1284.75,1296.23,1283.44,1295.81,354376079
2017-07-17,XU030 Index,1298.13,1311.63,1295.26,1309.1,443988784
2017-07-18,XU030 Index,1308.97,1309.31,1300.32,1302.23,351846425
2017-07-19,XU030 Index,1307.65,1327.47,1307.65,1325.34,479466619
2017-07-20,XU030 Index,1327.63,1329.33,1314.91,1316.41,514826412
2017-07-21,XU030 Index,1312.38,1321.25,1306.74,1316.39,493215723
2017-07-24,XU030 Index,1320.93,1324.84,1312.31,1314.04,454707733
2017-07-25,XU030 Index,1318.65,1323.53,1316.62,1316.76,437284549
2017-07-26,XU030 Index,1318.6,1322.4,1313.73,1317.02,381093400
2017-07-27,XU030 Index,1324.72,1334.08,1324.53,1331.44,397502599
2017-07-28,XU030 Index,1329.64,1329.64,1321.51,1322.8,355352615
2017-07-31,XU030 Index,1325.21,1328.43,1318.25,1320.65,356533965
2017-08-01,XU030 Index,1324.88,1326.4,1302.76,1303.75,480796554
2017-08-02,XU030 Index,1305.93,1311.43,1300.97,1307.25,428343676
2017-08-03,XU030 Index,1314.04,1318.62,1311.87,1316.72,376331229
2017-08-04,XU030 Index,1318.68,1337.04,1318.18,1335.55,466720697
2017-08-07,XU030 Index,1342.37,1352.14,1342.34,1349.4,403239089
2017-08-08,XU030 Index,1351.97,1356.52,1344.93,1347.82,387948256
2017-08-09,XU030 Index,1342.83,1343.07,1332.79,1335.23,435041764
2017-08-10,XU030 Index,1337.63,1344.33,1323.34,1323.34,398411638
2017-08-11,XU030 Index,1317.69,1319.69,1301.34,1312.04,545199036
2017-08-14,XU030 Index,1323.66,1345.31,1323.66,1344.39,583526732
2017-08-15,XU030 Index,1350.38,1352.9,1315.16,1315.16,661031760
2017-08-16,XU030 Index,1318.47,1326.95,1291.61,1315.1,692684190
2017-08-17,XU030 Index,1321.62,1324.97,1309.14,1314.43,526889090
2017-08-18,XU030 Index,1308.4,1319.24,1302.64,1318.37,379198525
2017-08-21,XU030 Index,1317.73,1340.25,1312.23,1336.47,435069876
2017-08-22,XU030 Index,1340.98,1344.57,1332.46,1335.14,398936120
2017-08-23,XU030 Index,1336.13,1343.3,1334.87,1339.91,396490388
2017-08-24,XU030 Index,1342.56,1355.57,1341.35,1343.18,460231126
2017-08-25,XU030 Index,1344.01,1357.34,1341.68,1350.8,304440867
2017-08-28,XU030 Index,1356.19,1360.53,1352.41,1358.76,333245444
2017-08-29,XU030 Index,1356.82,1360.1,1346.93,1360.1,582456106
2017-08-30,XU030 Index,,,,,
2017-08-31,XU030 Index,1360.77,1361.3,1353.03,1354.27,205804297
2017-09-01,XU030 Index,,,,,
2017-09-04,XU030 Index,,,,,
2017-09-05,XU030 Index,1358.26,1359.66,1336.32,1337.83,486693937
2017-09-06,XU030 Index,1338.91,1351.01,1334.78,1347.32,655950220
2017-09-07,XU030 Index,1346.89,1352.48,1338.64,1346.13,690504390
2017-09-08,XU030 Index,1346.76,1348.5,1324.24,1328.7,588732778
2017-09-11,XU030 Index,1335.93,1346,1334.45,1340.58,584999397
2017-09-12,XU030 Index,1341.72,1343.74,1330.44,1336.56,655246858
2017-09-13,XU030 Index,1336.15,1340.73,1323.97,1323.97,592582196
2017-09-14,XU030 Index,1325.35,1333.44,1317.77,1326.37,600126110
2017-09-15,XU030 Index,1327.29,1329.1,1318.62,1318.62,392718427
2017-09-18,XU030 Index,1322.18,1322.93,1305.92,1305.96,528445714
2017-09-19,XU030 Index,1305.42,1308.42,1282.96,1286.36,633986563
2017-09-20,XU030 Index,1290.8,1295.26,1281.85,1292.11,518538260
2017-09-21,XU030 Index,1288.08,1293.57,1273.98,1276.06,426630978
2017-09-22,XU030 Index,1282.09,1285.32,1269.32,1278.6,470291328
2017-09-25,XU030 Index,1273.04,1273.04,1251.84,1258.98,577248475
2017-09-26,XU030 Index,1265.91,1281.67,1259.11,1278.94,526649694
2017-09-27,XU030 Index,1278.45,1279.84,1243.77,1243.77,599880935
2017-09-28,XU030 Index,1242.68,1263.74,1240.18,1260.05,536876318
2017-09-29,XU030 Index,1264.35,1267.11,1253.64,1261.15,543588828
2017-10-02,XU030 Index,1261.15,1274.75,1260.01,1272.53,450933313
2017-10-03,XU030 Index,1272.75,1278.86,1265.62,1271.93,573810097
2017-10-04,XU030 Index,1276.43,1284.75,1274.16,1279.71,594245610
2017-10-05,XU030 Index,1282.73,1286.58,1275.66,1277.15,488066870
2017-10-06,XU030 Index,1274.81,1275.93,1266.62,1274.96,461548595
2017-10-09,XU030 Index,1227.39,1239.79,1213.57,1239.79,775806042
2017-10-10,XU030 Index,1254.77,1267.99,1249.99,1265.53,567694058
2017-10-11,XU030 Index,1262.07,1283.63,1257.71,1272.32,749716230
2017-10-12,XU030 Index,1288.35,1299.79,1281.07,1299.79,548001067
2017-10-13,XU030 Index,1301.15,1308.65,1291.15,1303.22,558140228
2017-10-16,XU030 Index,1307.31,1312.71,1300.67,1305.78,536939959
2017-10-17,XU030 Index,1307.67,1321.21,1306.19,1311.48,526128101
2017-10-18,XU030 Index,1317.93,1319.03,1307.54,1310.27,549213224
2017-10-19,XU030 Index,1316.46,1330.53,1313.93,1330.44,488703976
2017-10-20,XU030 Index,1334.66,1341.6,1323.88,1331.73,617613706
2017-10-23,XU030 Index,1327.05,1327.05,1315.31,1315.31,468035969
2017-10-24,XU030 Index,1318.97,1324.2,1313.44,1314.53,550696585
2017-10-25,XU030 Index,1318.9,1330.08,1318.8,1328.27,511972615
2017-10-26,XU030 Index,1327.26,1334.99,1314.84,1314.84,517523653
2017-10-27,XU030 Index,1312.01,1324.4,1309.52,1321.87,626292513
2017-10-30,XU030 Index,1333.8,1336.86,1325.78,1328.09,468557765
2017-10-31,XU030 Index,1331.64,1350.49,1329.03,1350.49,557262748
2017-11-01,XU030 Index,1354.47,1396.48,1351.36,1389.96,845730824
2017-11-02,XU030 Index,1405.84,1409.89,1385.59,1390.78,811501250
2017-11-03,XU030 Index,1391.38,1395.87,1356.81,1365.53,751448729
2017-11-06,XU030 Index,1373.38,1417.89,1371.52,1404.93,724845103
2017-11-07,XU030 Index,1407.69,1411.02,1378.95,1378.95,753984839
2017-11-08,XU030 Index,1385.65,1387.51,1357.62,1371.06,716935064
2017-11-09,XU030 Index,1375.04,1377.95,1343.83,1348.27,678997132
2017-11-10,XU030 Index,1350.92,1353.72,1329.64,1332.91,603923271
2017-11-13,XU030 Index,1341.87,1344.61,1319.91,1332.6,578584841
2017-11-14,XU030 Index,1333.59,1358.79,1323.25,1351.55,705884031
2017-11-15,XU030 Index,1349.49,1359.55,1322.03,1322.25,757480470
2017-11-16,XU030 Index,1326.26,1337.87,1311.07,1313.45,611121549
2017-11-17,XU030 Index,1319.58,1322.14,1299.41,1307.35,598730719
2017-11-20,XU030 Index,1308.84,1308.89,1272.52,1276.97,585327884
2017-11-21,XU030 Index,1267.07,1295.94,1265.76,1292.39,752275488
2017-11-22,XU030 Index,1293.09,1304.7,1271.43,1302.25,746996232
2017-11-23,XU030 Index,1307.44,1314.69,1283.9,1289.49,573449410
2017-11-24,XU030 Index,1285.18,1293.73,1279.08,1284.5,520493552
2017-11-27,XU030 Index,1286.71,1297.1,1276.89,1285.72,481583034
2017-11-28,XU030 Index,1284.79,1304.35,1253.07,1253.07,731473614
2017-11-29,XU030 Index,1256.5,1267.22,1246.52,1257.65,530081911
2017-11-30,XU030 Index,1266.57,1282.93,1261.41,1279.23,676312028
2017-12-01,XU030 Index,1277.89,1281.95,1266.67,1272.34,481395115
2017-12-04,XU030 Index,1270.49,1294.44,1270.34,1292.98,486362318
2017-12-05,XU030 Index,1301.89,1313.88,1294.34,1309.17,665973646
2017-12-06,XU030 Index,1310.97,1314.3,1291.78,1294.63,548412984
2017-12-07,XU030 Index,1298.01,1313.84,1293.11,1309.44,469495461
2017-12-08,XU030 Index,1314.49,1332.89,1311.34,1329.17,580381333
2017-12-11,XU030 Index,1340.77,1347.76,1336.06,1344.81,605125058
2017-12-12,XU030 Index,1343.82,1348.99,1332.95,1342.54,537002429
2017-12-13,XU030 Index,1345.65,1349.82,1327.64,1332.14,520938378
2017-12-14,XU030 Index,1342.97,1357.69,1331.48,1353.24,809205753
2017-12-15,XU030 Index,1351.38,1356.35,1342.51,1346.45,587048245
2017-12-18,XU030 Index,1352.1,1364.19,1351.64,1355.73,581849127
2017-12-19,XU030 Index,1358.82,1366.86,1353.38,1353.39,529763507
2017-12-20,XU030 Index,1354,1361.33,1345.2,1357.72,480490816
2017-12-21,XU030 Index,1362.23,1375.64,1361.86,1368.82,502302229
2017-12-22,XU030 Index,1376.48,1379.99,1363.88,1365.47,449539401
2017-12-25,XU030 Index,1373.75,1377.07,1368.42,1372.41,226250265
2017-12-26,XU030 Index,1376.94,1379.18,1371.52,1375.83,334907920
2017-12-27,XU030 Index,1373.46,1378.9,1368.17,1377.63,438028464
2017-12-28,XU030 Index,1382.19,1410.87,1382.19,1410.01,512647783
2017-12-29,XU030 Index,1412.95,1428.88,1407.6,1421.12,590704882
2018-01-02,XU030 Index,1426.61,1452.07,1425.16,1449.47,523246588
2018-01-03,XU030 Index,1451.97,1460.28,1423.56,1427.41,687256770
2018-01-04,XU030 Index,1427.41,1442.18,1411.73,1415.91,706662815
2018-01-05,XU030 Index,1424.4,1436.79,1419.95,1429.73,587584766
2018-01-08,XU030 Index,1440.58,1444.2,1422.18,1423.23,569935243
2018-01-09,XU030 Index,1423.33,1428.26,1405.52,1406.86,565604022
2018-01-10,XU030 Index,1403.64,1404.41,1378.92,1387.31,661379782
2018-01-11,XU030 Index,1396.83,1401.23,1379.2,1401.23,592707987
2018-01-12,XU030 Index,1405.37,1413.65,1398.35,1399.71,577614170
2018-01-15,XU030 Index,1395.09,1409.99,1369.63,1369.63,593114433
2018-01-16,XU030 Index,1363.92,1399.87,1357.06,1398.94,705279304
2018-01-17,XU030 Index,1398.06,1428.37,1388.42,1428,665135848
2018-01-18,XU030 Index,1435,1443.17,1421.57,1429.85,629868490
2018-01-19,XU030 Index,1428.11,1432.37,1405.74,1407.7,500478367
2018-01-22,XU030 Index,1414.6,1434.94,1410.04,1434.94,496467082
2018-01-23,XU030 Index,1442.85,1456.22,1436.6,1447.76,615003908
2018-01-24,XU030 Index,1448.47,1463.44,1443.11,1463.44,602681114
2018-01-25,XU030 Index,1463.23,1473.26,1450.67,1450.85,701422670
2018-01-26,XU030 Index,1455.98,1478.8,1454.12,1478.8,602047297
2018-01-29,XU030 Index,1487.33,1488.73,1459.93,1479.36,545028292
2018-01-30,XU030 Index,1470.21,1480.03,1457.93,1457.93,623557654
2018-01-31,XU030 Index,1462.32,1472.81,1459.38,1464.81,520841543
2018-02-01,XU030 Index,1470.76,1482.57,1451.96,1456.96,609495078
2018-02-02,XU030 Index,1460.41,1463.76,1440.64,1444.97,471705161
2018-02-05,XU030 Index,1439.94,1445.31,1426.33,1429.42,556843885
2018-02-06,XU030 Index,1397.77,1420.22,1393.49,1414.43,632319938
2018-02-07,XU030 Index,1423.63,1426.24,1411.48,1413.31,604133671
2018-02-08,XU030 Index,1417.47,1419.49,1393.19,1398.22,529652129
2018-02-09,XU030 Index,1384.28,1400.05,1377.14,1391.65,511201912
